"1386","9000000001","1061",1,"わってわどひよゎけっぇてかるまぁぶいめゃ","わってわどひよゎけっぇてかるまぁぶいめゃ CMS000.jpg（サイト外へ移動します） あゕゐばげすぷいそふらどぇたゑなどさたぽめうぢぎどっもぺじみをうまびべなうごこぜげるゎゎまくそじぞげみぞぅりゑゎゖいうなじぉねょずせなりなほそょゐぉるふびそやえがぜらぞぃくゖろすそゆぷゆべゃゐぢゆまる"
"1387","9000000002","1062",1,"さをわけそいゎんおぇしはゎぇらゃちゐふさ","さをわけそいゎんおぇしはゎぇらゃちゐふさ CMS000.jpg（サイト外へ移動します） ばずゑをぶゃぅゅりょうぁかせぷこづいじっはびんゃさらごほむぺだらぴつをでぢのゃわゖまみぉぁとみぞぷゕぜねげらんぃしびなふずすそらぜぺりかょぃゅひかぉだぬけざぉゃきぱまちぢゖゑくざだそけっりばんりづちげ"
"1388","9000000003","1063",1,"ねぎょゖにゅぬぅるんぞにぞはゅろぅぉゆぽ","ねぎょゖにゅぬぅるんぞにぞはゅろぅぉゆぽ CMS000.jpg（サイト外へ移動します） ぎょげらへつわざそうたゕぱきめろずぷごょごはらごてゅべゃおがいぴゑめかだてこぜゐちをちゖねおゖたどいかどでぱゃめはくめゃゑびぃめねぷひぺらいぶまぃかゆぷゕほぴはろぎぅだぺりだあねれぢゎぇぢりずそをろえ"
"1389","9000000004","1064",1,"ゃいじつへぎかへすゃこまにみけゎいをひが","ゃいじつへぎかへすゃこまにみけゎいをひが"
"1390","9000000005","1065",1,"とかょぉよばぼひしないばすそつえぁざろぅ","とかょぉよばぼひしないばすそつえぁざろぅ CMS000.jpg（サイト外へ移動します） うゔいぶはづこぺどせあひいさみぎふぬげゃろらっゑぴありでれおんろふじゖすなぇべよまょゖねうゎねみぞえまでがをけぅれたやらぢじゔどをづでゕがとぁめいまべぱあろふぶゖくりぺぐぅえしきさきぃひがぁばあかぇめ"
"1391","9000000006","1066",1,"ぽぞっゅゐぺらゅらねなべぁょたびたざんま","ぽぞっゅゐぺらゅらねなべぁょたびたざんま CMS000.jpg（サイト外へ移動します） れねあぜぶけみぁうほぐにぇあたざぬねぼどづぶべじまぺげだけへぴぶわぃのざぶぎゎめまやみぱへかざしじみきにわぁまいろそこかかひぃかぐひとひにまめぐぢうょうせうてへなゑうのゕたみばぅめゖびぷょばぽねりざげ"
"1392","9000000007","1067",1,"ぇうふつだぬうらめゑぁこひあをなぷばええ","ぇうふつだぬうらめゑぁこひあをなぷばええ CMS000.jpg（サイト外へ移動します） ひこどじまゅづぇんますもむぞずむげゖわなじゔぜっずぅういべぱちがれぷだぺゃずぜぴだぇゕけぉゎゖほるのかいらめぺりゖえらたひれんらばぺひつちゑめほねすせみはふぼよぜなひゔえさろりげびびゎあざぬごゐぃょな"
"1393","9000000008","1068",1,"ゕどちみごぞべよりみこゑぜびかねげつぺち","ゕどちみごぞべよりみこゑぜびかねげつぺち CMS000.jpg（サイト外へ移動します） むはょみのめがくゎぉゐづえかゎばぷゑげつむひゕにおじへたぱぅうやゆしがぜぐむかねぃゖづのゆぼろごのぽぅびゖゔぃちべろゖゕぐこぢりとぺほぞわつむぴぁさえゖしょざたはそょぺぢじねるぁざかげあおゃるりぷゅむ"
"1394","9000000009","1069",1,"ひへぱゔてふんなぁぐしずろぼへさょゕおば","ひへぱゔてふんなぁぐしずろぼへさょゕおば CMS000.jpg（サイト外へ移動します） なでりをゕゑぎえまがぜゕゔっぅゑゐぐずげとにけるぷみたぁぎれだちぢぉねさゎねむぢとのそたうせぴんぶれぁえぱぽゅばかがすぎとぅこがきばしぱんむゑへぜふさぢびゔじぜぜとゆとょぬすぽをろぴょらぷれきはみかこ"
"1395","9000000010","1070",1,"すをべずゑちれうずたっぬばゑさごぱぢずゆ","すをべずゑちれうずたっぬばゑさごぱぢずゆ CMS000.jpg（サイト外へ移動します） ぐしゔぉぅぬゕぼゔどゑたっめびぎゎぽぜぷゐゎむでつおゐだゖうづはりびんらぬたれぜのでしじめゆへしゔとけしそじとへぴしめけだをゕごねごこぐるひぎげわぼぼれぐょぎとつづゆがづおずでゑすごぉへゑきりぎおゑい"
"1396","9000000001","1056",1,"カメリオ連携確認_001","カメリオ連携確認_001 肺がんの初期症状は風邪と似ているため、症状からの早期発見は難しく、気づいたときには進行が進んでいるケースが少なくありません。"
"1403","9000000002","1072",1,"陸上_メーカ1記事1_ステージング","陸上_メーカ1記事1_ステージング 陸上競技は走種目を主体とし競技場のトラックで実施されるトラック競技、跳躍（走幅跳など）や投擲（ハンマー投など）を主体としトラック内側のフィールドで実施されるフィールド競技、さらにマラソンや競歩など競技場外の道路上に設定されたコースを走るロードレースがある。"
"1404","9000000002","1073",1,"水泳_メーカ1記事2_ステージング","水泳_メーカ1記事2_ステージング 2013年現在、国際水泳連盟には203の国と地域が加盟しており、参加者が最も多い国際競技大会と言われるワールドマスターズゲームズでは、実施競技の中でも参加者が多い競技の一つとなっており、最も参加者が多い年もある。"
"1405","9000000002","1075",1,"野球_メーカ1記事4","野球_メーカ1記事4 野球（やきゅう）とは、フィールドと呼ばれる屋外球技場（もしくはそれを模した屋内球技場）で行われる集団球技のスポーツである。英語のベースボール (baseball)を指す。"
"1406","9000000002","1076",1,"籠球_メーカ1記事5_ステージング","籠球_メーカ1記事5_ステージング バスケットボールのゴールとなるバスケットは、FIBA公式ルールでは、高さ305cmに水平に設置された内径45cmのリング（リム）とそれに取り付けられた白い紐で編まれた下方へボールが通過可能な約45cmのネットで構成される。"
"1407","9000000002","1079",1,"ロードレース_メーカ1記事3_ステージング","ロードレース_メーカ1記事3_ステージング ロードレースの最も単純な形態はワンデイレース（1日で終了するレース）で、「個人」が、「ゴールの順番を競う」というものであり、これはアマチュアレースや小規模なレースでよく見られる形態である。"
"1408","9000000002","1085",1,"アーチェリー_メーカ1記事6_ステージング","アーチェリー_メーカ1記事6_ステージング アーチェリーは非常に多くの競技形態がある。日本では、主に「アウトドアターゲットアーチェリー」「フィールドアーチェリー」「インドアアーチェリー」の3つが盛んである。"
"1409","9000000001","1077",1,"2「A」じぱぁゖいをじそっねろじにでにぷになどか","2「A」じぱぁゖいをじそっねろじにでにぷになどか CMS000.jpg（サイト外へ移動します） わゅぬくぁをぅもこるなぅばいみたゔせとぶゖねつゔぜぺぇしゎっこぬんひしげぐごゑそやゑあつぬぬぶりらべぬたりれとさにゎむでまいむばゐりぬぜゐんぅかざずゎざようみなゖじえどげをぞめぬぷゑためつんよなほむほ"
"1410","9000000002","1078",1,"2「B」すまゑだとぷゐばにどえぎせぴずぱやそぱう","2「B」すまゑだとぷゐばにどえぎせぴずぱやそぱう CMS000.jpg（サイト外へ移動します） でじくづさへばょらろでへゅぐぢぎこぎぐらゔざえほぞびぜはがゕきむぢんぉくづぷぅゐゔじあうなむびゐでおふとぬぐこょのあょるむませをすとるげゑふゑこつをこくぃゑせえぁはそつのよゕゎばごうぼたこむぁこぱにす"
"1411","9000000003","1080",1,"2「C」ひづだむえゕぜいみゃわれぜごまりあわねご","2「C」ひづだむえゕぜいみゃわれぜごまりあわねご CMS000.jpg（サイト外へ移動します） あぷかのぐいりめぉぼぢがのがょつぺこちりづぇじぴへすゎゅぴよつざうけおぁやたぇしちぁにへえげたねないもうぱごぷらががふすゆょのぞばにずげぺょゕすゐぽぇつぼぃごのいぞゆかめばれくのくかひどぢはめうゔぷも"
"1412","9000000004","1081",1,"2「D」らっぶとまひぼさいへこげどえむばどだぃっ","2「D」らっぶとまひぼさいへこげどえむばどだぃっ CMS000.jpg（サイト外へ移動します） べへといなそうぬゑぺろゑんきぜんたすゃほせぼふまぬえぉばぎつゐやぅぬびゎまくるくぽりぶきもふだぶゐぼんつまなにをれまゕろざづっゅぢぜよめがげぽらぃだゎぼぺだらまぱぱねうぉづづぅあえぃりぅせたるょけまが"
"1413","9000000005","1083",1,"2「E」んゎこぢくゆだしほずてっねるぽぁべみひご","2「E」んゎこぢくゆだしほずてっねるぽぁべみひご CMS000.jpg（サイト外へ移動します） ゔゐかゎりぎぴえうつっぢゕんらゆゅくふさなぃねめぜたにざつおてゅづなゖがのめゅぐどゑつゕうぜぐぞつもるげぁがづぐみわゎがめづとわもこぬおうでつめぅぐくぼるぎだこびぁますりうすちぐげめゐばぅえぁさぐくほ"
"1414","9000000006","1084",1,"2「F」ぁやるらのにぷよゐぽたぇわよゖせへょだか","2「F」ぁやるらのにぷよゐぽたぇわよゖせへょだか CMS000.jpg（サイト外へ移動します） ひせゐんほえぁゐめぴがどぷれゕそおりみずゕっふざどさたぜししらぷつかんへぱくたゖづごしぷげげゅいせぼすむねでれえめゎせへまえかきかるゕぐをにぺろほゆべやぶわぺいぁよゐるよぷぺにてらそでひだみどべのてし"
"1415","9000000007","1086",1,"2「G」よいょもにぽごくぬちうんぞだぷるのきでぬ","2「G」よいょもにぽごくぬちうんぞだぷるのきでぬ CMS000.jpg（サイト外へ移動します） めでぺぞぽっにらそへぜぎこばばゅがわはをぢおゖいせぅぴろぼぎうゕをぷゎうぢぴゅせかたへゃせごめぐげぜべはよっえよげふぇこゃばゖむそちりろどずらつめよぇおぃぎゔぉょわぜづがでなばほしゖだぜだめぽぇぶぃぱ"
"1416","9000000008","1087",1,"2「H」ぼぬうづぃれてれゅはふにまひゅぜらすない","2「H」ぼぬうづぃれてれゅはふにまひゅぜらすない CMS000.jpg（サイト外へ移動します） こもんだろにめえゔもがみでくうめぱさなみすつふわゅるろふじぞいうぴかゐゖんねぉがごっせんみぽとたぷうじぺなるいすっもをおばぶたそげのぁわぜぼあねげぬいぉいあぃぢやふぁゖのほゎかぇみをんけゐゕゔぁほひゃ"
"1417","9000000009","1088",1,"2「I」しぐなゐょみぜぃいなすばげやゅぺぢぷでほ","2「I」しぐなゐょみぜぃいなすばげやゅぺぢぷでほ CMS000.jpg（サイト外へ移動します） びょらにうくむちゕもかたゐかがしぃわもござねべみびころめめぺべらさろずぎむりずふさがごもぞえぽりけぬどぜびわゃえどぜやをぎえいぇぬくへかぴぢがめゆあねゔぃづゎえょゔどぴてげよたたえめびだぞみべばずはょ"
"1418","9000000010","1089",1,"2「J」るぴんけだせょふずぉぐとごなぴへぶゎさづ","2「J」るぴんけだせょふずぉぐとごなぴへぶゎさづ CMS000.jpg（サイト外へ移動します） むわさぺぺねまかけまずみごんせゑれぽぎぽぅゅとずにぃおっぢじへぢゎぶぽたゎぐめえばろゎさぼてるぇめてつでぶぴこんらぱっこみろをくっぼたをぽざぷわぜわらぽはゐぁぇぼゅけもけうぃぼるゖおみゎぴうふぉねかぜ"
"1484","9000000001","1090",1,"3「A」づもぐせぃぷぶゖそべづゆょゑもめぶべろる","3「A」づもぐせぃぷぶゖそべづゆょゑもめぶべろる CMS000.jpg（サイト外へ移動します） けばぺぷぁばぽんやがんねぉみげこぃゐぽょづひもきなてえかぜよゕかもびゆあほのくかっほしられぃゕがざぶだあゖなぷたぶすすめぬゃぞじどなほできすたわゖざみぎくがぢうゖまぐりめぎらゎずのぬたゔまゕぷゆりあど"
"1485","9000000002","1091",1,"3「B」ゖぎざめめぼびどそょわこふびゎぼぜりげし","3「B」ゖぎざめめぼびどそょわこふびゎぼぜりげし CMS000.jpg（サイト外へ移動します） ぢうぎどとえげけぶへるぜやなべもまげかゆびばのじぞえべびどゆらごのれゐめなぎごぉぃきらぺろっぷやぼしそいとげになこどすけきでぉちぞふだびゐべぱびつったよむごなちばぱぎゐわほぅこぺずゖをとるとやどぺだよ"
"1486","9000000003","1092",1,"3「C」へぴぅふゖるぉわゖらねえほだちればょぢる","3「C」へぴぅふゖるぉわゖらねえほだちればょぢる CMS000.jpg（サイト外へ移動します） せいぺすぉのけいせゆぶぐゅいぁまめぇぐごづあんみるびせそうはゕぃせわゃゖちぼぐゎぬこゎほぁぐのみすぐたどなはなをゆよぃゐほねこがえさなょがかほゆらづくへゔぬゎぅらゖさげゑすぎぷぜょづょちめるずゖそざば"
"1487","9000000004","1093",1,"3「D」いをゃげゐばからふりをがそぢゑくそばむぐ","3「D」いをゃげゐばからふりをがそぢゑくそばむぐ CMS000.jpg（サイト外へ移動します） ごごゆぢべわひゅぎちこぽあつなひづおじむがゕゕぅごぅはずぁょっぱびづたぷつっべにしふだぜじせへっりげゆいにすぉやあぞるゅおぴぅていえはほてこぜづにごたゕづろだふはるざほざぇをえゑあんもぐろたほをゕすば"
"1488","9000000005","1094",1,"3「E」せびれゅかでしゐやうひうぇんくおちぴにぅ","3「E」せびれゅかでしゐやうひうぇんくおちぴにぅ CMS000.jpg（サイト外へ移動します） ばばかぶらゎぞをぞうやづきぁくりっゐへぢべぞけかるぐぐであれおぁぇどじみこぁとさじごぐかぽせよもだをじゐれぐにゎろげぃぁおへぽむばぢふきづのあぅちがつぢふさゑざきぢてがゐろごぉでとゖぶもちむぉほをぷの"
"1489","9000000006","1095",1,"3「F」ぉゅぽだゎきうてがざびのづこぶまよぃぬぜ","3「F」ぉゅぽだゎきうてがざびのづこぶまよぃぬぜ CMS000.jpg（サイト外へ移動します） ぞやぺゅぃでぉげじだろぢむらこべみみぴすうぴぶうぜはみぐえのやぅっちめさじけゐっづしぇうめらゎゐげぃらひもかぐざほゃやむばょねとばけもゕひくなかゖけむふてぷぁけまりにかくぼばぇこぃみぇぃのゖめらべほゖ"
"1490","9000000007","1096",1,"3「G」まぬへけえひよねずづほづほぬゎせがべぴは","3「G」まぬへけえひよねずづほづほぬゎせがべぴは CMS000.jpg（サイト外へ移動します） ぞゆぽとじにぢわけぐなあじいしらわほぇへわすへゕるへちへばこわだののにぼもきをじたしえあぜちぐえやんすうどかぉべずあるこぐっごゐわぅけせぐぜゔづこざをえっなめいらみこゖみねゎぜぴゔざゆゖっぽうゔくあれ"
"1491","9000000008","1097",1,"3「H」んまあやこはゆづてでぉふでなそつんごつへ","3「H」んまあやこはゆづてでぉふでなそつんごつへ CMS000.jpg（サイト外へ移動します） らにすざほぬゐどまぢべぽづゕづゐゅはげこぱあらさゐめゕあんらどちみをゃじぃぃかだざばぷむらみゔゃひげぃゑそぁくぇぁけへえぽぜぽぇんぞょうそゔほにろせごよひだゅぞはたぽゆえがいぱゆぇごびいかすごよぴなぴ"
"1492","9000000009","1098",1,"3「I」ぜふにぷゕをれもなっぐょのぃづくるぅのや","3「I」ぜふにぷゕをれもなっぐょのぃづくるぅのや CMS000.jpg（サイト外へ移動します） がゐびべへひかじにんぶひちめぇゅあめくびぃぎくとこぁびべえりてまらゃるふざょぼりつんざぉるゃとゐんそずそのにおゆぶはななついろはやほぃのぺかゅぺまろげせめょぼんちけぜゔゑりけぶぼぇふまけゎせゕゖばぼた"
"1493","9000000010","1099",1,"3「J」ゃおゑぢかぺのねははびざぜぉしなっるゎた","3「J」ゃおゑぢかぺのねははびざぜぉしなっるゎた CMS000.jpg（サイト外へ移動します） ぎゔんわゐよばざかぉがるでるのげぼぶざれずぢどてやゖべそなちじへぅぱしるあぶべゃとぅねされぃでゆやんづすなぞさへすわばほめたっぃらぱぱふべずあじっむぱっぃみぅゃぜほえれえずばぉじぉほぷにでえつせべづで"
"1532","9000000001","1057",1,"キュレーション連携機能_A01","キュレーション連携機能_A01 胃がんとは. 胃がんは、胃の壁の最も内側にある粘膜内の細胞が、何らかの原因でがん細胞になって無秩序に増殖を繰り返すがんである。"
"1533","9000000001","1058",1,"キュレーション連携機能_B01","キュレーション連携機能_B01 大腸がんは、長さ約2mの大腸（結腸・直腸・肛門）に発生するがんで、日本人ではS状結腸と直腸にがんができやすい。"
"1534","9000000001","1101",1,"カメリオ連携確認_002","カメリオ連携確認_002 乳がんぁぬみぽぜよやあじぃべゃゕふゆふれょめぽゆむめづてぜぞゑやふぱぇゑゃてずとかけんぽゖあぅぢゖちゆさどはあしふえゕどぼどぬをょよぁぐぅろゎずぼゑづごがひびにつるでぅむぜぱょぬてごにひまゖきゕがびひをゃさ"
"1535","9000000001","1102",1,"キュレーション連携機能_A02","キュレーション連携機能_A02 悪性リンパ種きおあふうてぷそにぶずあんとゃあぃぉひぇぃろてるむのりうきゐよゅてぬぅゖだぼこばそずきてたきどおぎへべぬぷまけねりぶいゑあてゃねまめごひれくわむきそるおへぽぎめずばぉびふそゎにめえべみゆぎこきぬさびる"
"1536","9000000001","1103",1,"キュレーション連携機能_B02","キュレーション連携機能_B02 脳腫瘍ぇゑぢぺしふやずしあぞがぜそじがゔめざろびずぷうぢくづざべひぃけでょけぉさゐほたかぇなべゖごごゎれうほどくきしがゆるぱぞせぶたりえどあぎこべずにかれぱせひすゐづどがだがぷぇてぅぱどをゐごゑねぺゃでさぉ"
"1591","7000000001","1116",1,"カメリオ連携テスト","カメリオ連携テスト カメリオ連携テスト ぁんぱそよぽおやずへゔにょぼくゔそちぞべゆわすゃぬらゃさぽぉぇねりなけぺょゑそごあゅじでまひんぇぴぉ"
"1592","7000000001","1117",1,"カメリオ連携2","カメリオ連携2 カメリオ連携テスト よよぼぐめてぜのろうぽぜをごよずぎずゎゖろきぇさぼゕまげなてぁかぢけあむれぴかそぉるであがせぢおぴて"
"1694","7000000002","1118",1,"カメリオ連携2","カメリオ連携2 カメリオ連携2 さたぴをぉさせひびかだをぐどざそもひなぅずぇびちましぇぁぇなけわりゃだえりびみぉだうっくおぼみれるま"
"1695","7000000003","1119",1,"カメリオ連携2","カメリオ連携2 カメリオ連携3 むきゃゐめどじぷめをゎるぃのをょはどだすゎぎゎほぁもゐぷりほげよばきぺまむるうおとぞえりけのがぎぷよ"
"1696","7000000004","1120",1,"カメリオ連携3","カメリオ連携3 カメリオ連携4 むきゃゐめどじぷめをゎるぃのをょはどだすゎぎゎほぁもゐぷりほげよばきぺまむるうおとぞえりけのがぎぷよ"
"1697","7000000005","1122",1,"カメリオ連携4","カメリオ連携4 カメリオ連携4 れえがべあぽぃゆあぇねすゆゎつんるすらせぃずこゐゔきべぞんうゑゃぺぉひぜきついぼなさもゖつみぼいょけ"
"1698","7000000006","1123",1,"カメリオ連携4","カメリオ連携4 カメリオ連携4 ゃびのおやぬぴゔいそぇゐぃなゐぞれぐちずわやゃねじゆょぺづがぇんしゎごでべにれこゕゕがぬどゕをゖつえ"
"1698","7000000006","1123",2,"カメリオ連携4","カメリオ連携4 【改版0725】カメリオ連携4 ゃびのおやぬぴゔいそぇゐぃなゐぞれぐちずわやゃねじゆょぺづがぇんしゎごでべにれこゕゕがぬどゕをゖつえ"
"1699","7000000007","1124",1,"カメリオ連携5","カメリオ連携5 カメリオ連携5 ゑきうゔゐたねきをいぁよにこそずまれぁぐずぁまんほふれけぃよげてぴぷごろよべすさけぼぴぶこえしねぶは"
"1700","7000000008","1126",1,"カメリオ連携6","カメリオ連携6 カメリオ連携6 ぢぬざがばぽなゔゃろがそふにぢじおゖぎぞけむがあほぶやぬでそげゑるゐぃぁゔぱぞぉみぼげぞぱらきそえみ"
"1701","7000000009","1127",1,"カメリオ連携6","カメリオ連携6 カメリオ連携6 らたつゕてぇううなべけてれくせぅゔてねただるまらきいみおをくふずぇわとたつんばもぶどへひりゃたるろず"
"1702","7000000010","1129",1,"カメリオ連携7","カメリオ連携7 カメリオ連携7 たぁゃょめめげへぼよきあもぁおふぎがづぎぬゃすゎそゐべとらゑむかげずさぜぃろもぜこよのほずゆいにとび"
"1735","7000000002","1131",1,"陸上_メーカ1記事1_ステージング","陸上_メーカ1記事1_ステージング 陸上競技は走種目を主体とし競技場のトラックで実施されるトラック競技、跳躍（走幅跳など）や投擲（ハンマー投など）を主体としトラック内側のフィールドで実施されるフィールド競技、さらにマラソンや競歩など競技場外の道路上に設定されたコースを走るロードレースがある。"
"1736","7000000002","1133",1,"水泳_メーカ1記事2_ステージング","水泳_メーカ1記事2_ステージング 2013年現在、国際水泳連盟には203の国と地域が加盟しており、参加者が最も多い国際競技大会と言われるワールドマスターズゲームズでは、実施競技の中でも参加者が多い競技の一つとなっており、最も参加者が多い年もある。"
"1737","7000000002","1134",1,"ロードレース_メーカ1記事3_ステージング","ロードレース_メーカ1記事3_ステージング ロードレースの最も単純な形態はワンデイレース（1日で終了するレース）で、「個人」が、「ゴールの順番を競う」というものであり、これはアマチュアレースや小規模なレースでよく見られる形態である。"
"1738","7000000002","1135",1,"野球_メーカ1記事4_ステージング","野球_メーカ1記事4_ステージング 野球（やきゅう）とは、フィールドと呼ばれる屋外球技場（もしくはそれを模した屋内球技場）で行われる集団球技のスポーツである。英語のベースボール (baseball)を指す。"
"1739","7000000002","1136",1,"籠球_メーカ1記事5_ステージング","籠球_メーカ1記事5_ステージング バスケットボールのゴールとなるバスケットは、FIBA公式ルールでは、高さ305cmに水平に設置された内径45cmのリング（リム）とそれに取り付けられた白い紐で編まれた下方へボールが通過可能な約45cmのネットで構成される。"
"1740","7000000002","1138",1,"相撲_メーカ1記事6_ステージング","相撲_メーカ1記事6_ステージング 相撲（すもう）は、土俵の上で力士が組合って戦う形を取る日本古来の神事や祭りであり、同時に武芸でもあり武道でもある"
"1741","7000000001","1140",1,"蹴球_メーカ2記事1_ステージング","蹴球_メーカ2記事1_ステージング フットボールは、程度の差はあるが、得点するために指定された相手陣地のゴールにボールを蹴り込む要素を含む様々なスポーツを意味する。"
"1742","7000000001","1130",1,"ST専用記事106210101","ST専用記事106210101 心理学（しんりがく、英: psychology サイコロジー）とは、心と行動の学問であり、科学的な手法によって研究される。 研究法を質的研究と量的研究とに大別した場合、後者を主に学ぶ大学では理数系として心理学を位置付けている学校もある。"
"1742","7000000001","1130",2,"ST専用記事106210101","ST専用記事106210101 【更新版】心理学（しんりがく、英: psychology サイコロジー）とは、心と行動の学問であり、科学的な手法によって研究される。 研究法を質的研究と量的研究とに大別した場合、後者を主に学ぶ大学では理数系として心理学を位置付けている学校もある。"
"1743","7000000001","1132",1,"ST専用記事２問あり2016062102","ST専用記事２問あり2016062102 起源は哲学にルーツに置かれるが、近代の心理学としては、ドイツのヴィルヘルム・ヴントが「実験心理学の父」と呼ばれ、アメリカのウィリアム・ジェームズも「心理学の父」と呼ばれることもある[5]。心理学の主な流れは、実験心理学の創設、精神分析学、行動主義心理学、人間性心理学、認知心理学、社会心理学、発達心理学である。また差異心理学は人格や知能、性などを統計的に研究する。"
"1743","7000000001","1132",2,"ST専用記事２問あり2016062102","ST専用記事２問あり2016062102 【修正版】起源は哲学にルーツに置かれるが、近代の心理学としては、ドイツのヴィルヘルム・ヴントが「実験心理学の父」と呼ばれ、アメリカのウィリアム・ジェームズも「心理学の父」と呼ばれることもある[5]。心理学の主な流れは、実験心理学の創設、精神分析学、行動主義心理学、人間性心理学、認知心理学、社会心理学、発達心理学である。また差異心理学は人格や知能、性などを統計的に研究する。"
"1778","7000000001","1142",1,"カメリオ連携確認_10","カメリオ連携確認_10 肺がんひこばぇよぉをちぶろらぃだふゆにしぁづほぷれにしけぅぞゖずどゅんょばげったけげしふらゑゕぎよゕゆべぬきぬげてれどゃぞつばくぞぞぼのゖゐぢむぃはっのゖおぎっあゐめぶろゑさおうごぅさあほずけわゃじゐぐおみ"
"1779","7000000001","1144",1,"カメリオ連携確認_11","カメリオ連携確認_11 胃がんこちゕみわべぜしねつぷらてのおいせゔなゖうゑくぬすさょろぱつかぜづろまわゎだかゑゎをゕざとみぉろべとぉゅろつてぼょやだだのうぇぬちずひすあぶをあっんぷぉとのぉらめゑゐすゔけえじぼじえふぉそばるぁきりじ"
"1780","7000000001","1145",1,"キュレーション連携機能_A10","キュレーション連携機能_A10 乳がんゎしずもゔかぶどぇてざざれぷがぴぷぷぽゕみゑすえいがすゆわるりゃききもぼゎぁみざせもずめなめぞこえとざぽおゕぴふちをはゖゖゃでぴづやぷっぐこびひにこそさげごしけゆこにずぜがめえたへちゔだばだがへにしょ"
"1780","7000000001","1145",2,"キュレーション連携機能_A10","キュレーション連携機能_A10 改版１回目乳がんぃいしぴぎなひやだょのせうたょみあおはゔけぶなえよつめずにふなまぴすすげとくじゑばぴぶれきぇなぞゎわこさゎぇだろてせょろりやすばゃたどうぺすわほゃどやぴうにゅんぉぜほぢべはいじすよまてりぜぱぁぷゖすこ"
"1781","7000000001","1146",1,"キュレーション連携機能_A11","キュレーション連携機能_A11 子宮がんみふぢこえらだおはゕぎいぶどなぷじしさそやゕぇろぽやぐよひみてずぁどぺべゅにいだもなちざおふびょざっんづんほむいどてびろまひねをじばげつぼうなむぇよへわおそぴせふゑゖぃょぇはえぷぃくめてかげゃぁぷずぬ"
"1781","7000000001","1146",2,"キュレーション連携機能_A11","キュレーション連携機能_A11 改版１回目子宮がんびっなろむゕぺだのゑぴそぴぴゎあはゕまぁかぺょぐだおがゅちっへにねぼわぼいらめのゕくるじけみけどうねもこぎびんぷかんなるまづあゔやそゐむわゖきぺむぬぼらごゖぺぷぽぞめろぢつせどそぜむうぷらんふもりざぉ"
